TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectAndResultSetNextTest.testGetOptimizerStatisticsPackage[dialect = POSTGRESQL],2,131,29,2,1,0.02,122,786,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerBatchUpdate[executor = MoreExecutors.directExecutor()],0,408,77,5,1,0.01,505,2931,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetTransactionReadOnlyTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,79,15,2,1,0.05,121,451,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterCommittedReadOnlyTransactionTest.testSetReadOnlyStaleness[dialect = POSTGRESQL],2,158,35,2,1,0.04,154,898,1,0.00,0.00
com.google.cloud.spanner.connection.TaggingTest.testQuery_StatementTag,1,375,88,4,1,0.01,474,2198,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testGetAutocommitDmlMode[dialect = POSTGRESQL],2,89,15,2,1,0.07,106,489,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerBatchUpdateAborted[executor = MoreExecutors.directExecutor()],0,438,80,5,1,0.01,537,3123,0,0.00,0.00
com.google.cloud.spanner.connection.ReadOnlyTransactionTest.testState,1,34,15,2,1,0.31,93,148,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testSetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,89,16,2,1,0.04,107,534,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testExecuteUpdate[dialect = GOOGLE_STANDARD_SQL],2,150,32,2,1,0.02,145,856,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerInvalidBatchUpdate[executor = MoreExecutors.directExecutor()],0,411,75,5,1,0.01,481,2906,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRollbackTest.testSetTransactionTag[dialect = POSTGRESQL],2,148,34,2,1,0.03,141,896,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testSetTransactionTag[dialect = GOOGLE_STANDARD_SQL],2,93,17,2,1,0.08,106,507,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminClientImplTest.createBackupWithBackupObject,1,29,9,2,1,0.06,64,129,1,0.00,0.00
com.google.cloud.spanner.KeySetTest.prefixRange,0,13,4,1,1,0.18,6,74,1,0.00,0.00
com.google.cloud.spanner.MockDatabaseAdminServiceImplTest.restoreDatabase,0,81,7,2,1,0.04,451,524,0,0.00,0.00
com.google.cloud.spanner.connection.SingleUseTransactionTest.testGetCommitResponseAfterQuery,2,40,16,2,1,0.36,100,215,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerUpdateAbortedWithoutGettingResult[executor = MoreExecutors.directExecutor()],0,445,80,5,1,0.01,530,3154,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testSetReadOnly[dialect = POSTGRESQL],2,80,14,2,1,0.05,111,450,1,0.00,0.00
com.google.cloud.spanner.TransactionManagerImplTest.commitBeforeBeginFails,1,2,2,1,1,0.00,7,24,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testIsTransactionStarted[dialect = GOOGLE_STANDARD_SQL],2,134,30,2,1,0.02,119,807,1,0.00,0.00
com.google.cloud.spanner.ReadFormatTest.Struct Array And String Chunking Test,2,47,10,1,1,0.11,103,353,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteNoActionsTest.testGetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,75,13,2,1,0.06,102,425,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithExecutorTest.testInlinedBeginAsyncTx[executor = java.util.concurrent.Executors$FinalizableDelegatedExecutorService@5a4736b8],0,381,55,5,1,0.01,478,2776,0,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithExecutorTest.testAsyncTransactionManagerInlinedBeginTxAborted[executor = java.util.concurrent.Executors$FinalizableDelegatedExecutorService@5e91142c],0,429,75,5,1,0.01,531,3020,0,0.00,0.00
com.google.cloud.spanner.LazySpannerInitializerTest.testGet_shouldThrowErrorFromInitializeMethod,1,1,1,1,1,0.00,8,15,0,0.00,0.00
com.google.cloud.spanner.SessionPoolTest.testSessionNotFoundReadOnlyTransaction[min sessions = 0],2,72,19,1,1,0.15,90,542,1,0.00,0.00
com.google.cloud.spanner.AsyncRunnerTest.asyncRunnerBatchUpdate,0,394,62,5,1,0.01,498,2908,0,0.00,0.00
com.google.cloud.spanner.connection.StatementTimeoutTest.testCancelDdlBatch,1,198,49,4,1,0.01,110,1179,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithoutExecutorTest.testInlinedBeginCommitAfterReadReturnsUnavailable,0,422,69,5,1,0.01,419,3050,0,0.00,0.00
com.google.cloud.spanner.ReadFormatTest.Multiple Row Single Chunk,2,43,10,1,1,0.14,58,256,0,0.00,0.00
com.google.cloud.spanner.SessionPoolOptionsTest.setOnlyMaxSessions[min sessions = 1; max sessions = 1],0,6,2,1,1,0.67,9,41,1,0.00,0.00
com.google.cloud.spanner.MockDatabaseAdminServiceImplTest.getDatabaseNotFound,0,76,7,2,1,0.03,112,516,0,0.00,0.00
com.google.cloud.spanner.admin.instance.v1.InstanceAdminClientTest.getInstanceTest2,0,51,7,2,1,0.04,57,298,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.getDatabaseExceptionTest2,0,72,7,2,1,0.02,41,512,1,0.00,0.00
com.google.cloud.spanner.encryption.EncryptionConfigsTest.testGoogleDefaultEncryption,0,1,1,1,1,1.00,3,1,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testGetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,136,31,2,1,0.02,122,812,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.updateBackupExceptionTest,0,72,7,2,1,0.02,42,512,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.asyncTransactionManagerReadRowUsingIndexAsync[fail on invalidated session = true],0,466,93,6,1,0.01,223,3300,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectAndResultSetNextTest.testIsInTransaction[dialect = GOOGLE_STANDARD_SQL],2,139,31,2,1,0.02,130,851,1,0.00,0.00
com.google.cloud.spanner.encryption.EncryptionConfigProtoMapperTest.testRestoreDatabaseConfigInvalidEncryption,0,1,1,1,1,0.00,1,14,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testBufferedWriteIterable[dialect = GOOGLE_STANDARD_SQL],2,100,22,2,1,0.06,113,591,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterStartDdlBatchTest.testGetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,89,16,2,1,0.04,104,530,1,0.00,0.00
com.google.cloud.spanner.ValueTest.jsonWithArray,0,8,4,1,1,0.05,5,30,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testSetStatementTimeout[dialect = POSTGRESQL],2,144,31,2,1,0.03,148,845,1,0.00,0.00
com.google.cloud.spanner.SessionClientTests.batchCreateSessionsServerReturnsLessSessionsPerBatch[NumChannels = 1],1,18,7,1,1,0.28,49,135,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testBufferedWrite[dialect = POSTGRESQL],2,91,20,2,1,0.07,113,510,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterDdlTest.testSetOptimizerVersion[dialect = POSTGRESQL],2,124,26,2,1,0.03,107,789,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyNoActionsTest.testGetOptimizerVersion[dialect = POSTGRESQL],2,76,13,2,1,0.06,102,426,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminGaxTest.updateDatabaseDdlTest[exception at call = 0; exception type = DELAYED],0,227,30,5,1,0.02,125,1677,0,0.00,0.00
com.google.cloud.spanner.TransactionManagerImplTest.usesPreparedTransaction,2,139,27,1,1,0.04,51,1028,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testSetAutocommit[dialect = POSTGRESQL],2,75,13,2,1,0.06,109,424,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testAnalyzeQuery[dialect = POSTGRESQL],3,145,29,2,1,0.02,141,902,1,0.00,0.00
com.google.cloud.spanner.DatabaseTest.getIAMPolicy,1,8,4,1,1,0.25,12,31,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRanDdlBatchTest.testClose[dialect = GOOGLE_STANDARD_SQL],2,123,27,2,1,0.02,99,798,1,0.00,0.00
com.google.cloud.spanner.connection.AnalyzeStatementsTest.testAnalyzeUpdateDmlBatch,1,179,38,2,1,0.01,41,1021,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testExecuteUpdate[dialect = GOOGLE_STANDARD_SQL],2,156,33,2,1,0.02,144,897,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testAbortBatch[dialect = GOOGLE_STANDARD_SQL],2,136,31,2,1,0.02,136,815,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetTransactionReadOnlyTest.testSetStatementTimeout[dialect = POSTGRESQL],2,89,16,2,1,0.06,127,480,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testDatabaseOrInstanceIsDeletedAndThenRecreated,0,432,71,5,1,0.01,540,3016,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testSetOptimizerStatisticsPackage[dialect = POSTGRESQL],2,136,30,2,1,0.02,129,814,1,0.00,0.00
com.google.cloud.spanner.SessionPoolLeakTest.testTransactionManagerExceptionOnCreateSession,0,304,44,5,1,0.02,129,2242,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.asyncTransactionManagerAsyncReadUsingIndex[fail on invalidated session = true],0,454,88,6,1,0.01,228,3192,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginTransactionTest.testIsClosed[dialect = POSTGRESQL],2,78,14,2,1,0.05,98,446,1,0.00,0.00
com.google.cloud.spanner.DatabaseAdminGaxTest.listDatabasesTest[exception at call = 0; exception type = RETRYABLE],0,251,40,6,1,0.02,124,1781,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementExecutorTest.testStatementGetReadOnly[dialect = POSTGRESQL],1,26,14,2,1,0.07,10,112,0,0.00,0.00
com.google.cloud.spanner.InstanceAdminGaxTest.getInstanceTest[exception at call = 0; exception type = RETRYABLE],0,238,33,5,1,0.02,120,1714,1,0.00,0.00
com.google.cloud.spanner.ResumableStreamIteratorTest.restartWithHoldBack,2,9,4,1,1,0.01,62,99,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiTest.testExecuteQueryAsyncAutocommit,1,375,91,4,1,0.04,473,2292,0,0.00,0.00
com.google.cloud.spanner.GrpcResultSetTest.statsUnavailable,2,10,5,1,1,0.68,21,47,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testGetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,135,30,2,1,0.02,126,809,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteNoActionsTest.testSetReadOnly[dialect = GOOGLE_STANDARD_SQL],2,74,13,2,1,0.06,109,423,1,0.00,0.00
com.google.cloud.spanner.connection.SingleUseTransactionTest.testExecuteUpdate_Partitioned_Invalid,2,38,15,2,1,0.29,68,201,1,0.00,0.00
com.google.cloud.spanner.connection.StatementParserTest.testIsUpdate_UpdateStatements[dialect = GOOGLE_STANDARD_SQL],0,18,6,2,1,0.15,45,156,1,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getterByNameWhenNull[14: ARRAY<FLOAT64>: getDoubleArray()=[getDoubleList; getValue]],0,15,3,1,1,0.04,16,66,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testRunBatch[dialect = GOOGLE_STANDARD_SQL],2,123,27,2,1,0.03,125,789,1,0.00,0.00
com.google.cloud.spanner.SessionImplTest.newMultiUseReadOnlyTransactionContextClosesOldSingleUseContext,1,51,18,1,1,0.20,40,235,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterEmptyCommitTest.testSetReadOnlyStaleness[dialect = POSTGRESQL],2,104,18,2,1,0.08,132,538,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterTemporaryTransactionTest.testRunBatch[dialect = GOOGLE_STANDARD_SQL],2,140,30,2,1,0.02,148,883,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testStartBatchDdl[dialect = GOOGLE_STANDARD_SQL],2,115,25,2,1,0.03,130,715,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testSetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,141,34,2,1,0.03,140,831,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectAndResultSetNextTest.testExecute[dialect = POSTGRESQL],2,142,31,2,1,0.02,140,833,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testGetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,81,14,2,1,0.05,104,453,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterDdlTest.testGetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,168,50,2,1,0.02,104,1115,1,0.00,0.00
com.google.cloud.spanner.v1.SpannerClientTest.createSessionExceptionTest2,0,55,7,2,1,0.05,41,307,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testGetTransactionMode[dialect = POSTGRESQL],2,90,16,2,1,0.07,102,490,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginReadOnlyTransactionTest.testSetOptimizerStatisticsPackage[dialect = POSTGRESQL],2,82,15,2,1,0.05,109,469,1,0.00,0.00
com.google.cloud.spanner.OptionsTest.testTransactionOptionsWithPriorityEquality,0,12,2,1,1,0.16,10,41,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testGetReadOnlyStaleness[dialect = POSTGRESQL],2,135,30,2,1,0.02,126,810,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetTransactionReadOnlyTest.testWriteIterable[dialect = GOOGLE_STANDARD_SQL],2,90,20,2,1,0.08,113,503,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterTransactionTest.testGetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,145,32,2,1,0.02,147,890,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testRunBatch[dialect = POSTGRESQL],2,90,16,2,1,0.08,116,493,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiTest.testExecuteInvalidBatchUpdateAsync,1,131,27,2,1,0.02,56,746,0,0.00,0.00
com.google.cloud.spanner.connection.StatementParserTest.testGoogleStandardSqlDialectDialectUnterminatedComment[dialect = GOOGLE_STANDARD_SQL],0,3,2,1,1,0.16,7,75,0,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testWriteWithCommitStats,0,385,62,5,1,0.02,254,2796,1,0.00,0.00
com.google.cloud.spanner.DialectTest.testFromPostgreSQLDialectProto,0,1,1,1,1,1.00,3,8,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testGetReadOnlyStaleness[dialect = POSTGRESQL],2,122,27,2,1,0.02,115,790,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testSetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,76,14,2,1,0.06,119,434,1,0.00,0.00
com.google.cloud.spanner.TransactionManagerImplTest.resetAfterErrorFails,1,20,5,1,1,0.14,13,104,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginReadOnlyTransactionTest.testBeginTransaction[dialect = POSTGRESQL],2,81,16,2,1,0.05,135,463,1,0.00,0.00
com.google.cloud.spanner.AsyncResultSetImplStressTest.cancel[rows = 0],0,3,2,1,1,0.10,61,13,0,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.readOnlyTransactionReadUsingIndexNonRecoverable[fail on invalidated session = false],0,215,58,4,1,0.01,412,1186,0,0.00,0.00
com.google.cloud.spanner.connection.AbortedTest.testAbortedDuringRetryOfFailedBatchUpdateAsFirstStatement,1,355,70,4,1,0.01,526,2227,0,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testTransactionManager_usesOptions,1,214,27,5,1,0.03,65,1648,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterTransactionTest.testGetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,145,32,2,1,0.02,147,892,1,0.00,0.00
com.google.cloud.spanner.PgNumericTest.testQueryNoNullsAsStrings,0,448,77,5,1,0.03,525,3066,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterTemporaryTransactionTest.testStartBatchDml[dialect = GOOGLE_STANDARD_SQL],2,169,34,2,1,0.02,176,987,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testSetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,103,18,2,1,0.09,132,535,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectAndResultSetNextTest.testSetStatementTimeout[dialect = GOOGLE_STANDARD_SQL],2,141,30,2,1,0.03,145,823,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.asyncRunnerRead[fail on invalidated session = true],0,444,76,6,1,0.01,221,3186,0,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getterByNameWhenNull[22: ARRAY<DATE>: getDateList()=[getValue]],0,15,3,1,1,0.04,16,66,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterDdlTest.testStartBatchDml[dialect = GOOGLE_STANDARD_SQL],2,150,30,2,1,0.02,142,889,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testAnalyzeQuery[dialect = POSTGRESQL],2,133,28,2,1,0.03,131,809,1,0.00,0.00
com.google.cloud.spanner.DialectTest.testCreateDatabaseStatementForGoogleStandardSQLDialect,0,1,1,1,1,0.00,4,1,0,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testGetDialectDefaultPreloaded,0,409,65,5,1,0.01,497,2857,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteNoActionsTest.testBufferedWriteIterable[dialect = POSTGRESQL],2,123,29,2,1,0.05,122,705,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectAndResultSetNextTest.testAnalyzeQuery[dialect = GOOGLE_STANDARD_SQL],2,136,29,2,1,0.02,137,831,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.transactionManagerReadUsingIndex[fail on invalidated session = false],0,196,51,3,1,0.00,381,1291,0,0.00,0.00
com.google.cloud.spanner.BackupTest.getIAMPolicy,1,10,5,1,1,0.30,12,42,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterUpdateTest.testIsInTransaction[dialect = POSTGRESQL],3,123,25,2,1,0.02,105,803,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testMaxSessions,0,43,6,2,1,0.09,8,256,1,0.00,0.00
com.google.cloud.spanner.AsyncResultSetImplTest.toList,1,18,7,1,1,0.11,13,226,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testSetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,80,14,2,1,0.05,107,453,1,0.00,0.00
com.google.cloud.spanner.AsyncResultSetImplTest.toListPropagatesError,1,24,9,1,1,0.08,15,261,1,0.00,0.00
com.google.cloud.spanner.AsyncRunnerTest.asyncRunnerIsNonBlocking,0,402,63,5,1,0.01,487,2923,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testIsClosed[dialect = GOOGLE_STANDARD_SQL],2,74,13,2,1,0.06,96,423,1,0.00,0.00
com.google.cloud.spanner.ResumableStreamIteratorTest.bufferLimitRestartWithinLimitAtStartOfResults,2,4,2,1,1,0.02,59,73,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterDdlTest.testIsInTransaction[dialect = GOOGLE_STANDARD_SQL],2,122,26,2,1,0.03,97,783,1,0.00,0.00
