TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zremrangeByRank,1,91,20,3,1,0.08,45,509,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sscanCount,2,93,23,5,1,0.07,31,524,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.lset,0,75,22,5,1,0.03,47,327,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortingCommandsTest.sortAlpha,2,91,22,4,1,0.07,50,514,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.bzpopmin,1,83,27,7,1,0.03,35,388,1,0.00,0.00
redis.clients.jedis.TransactionV2Test.transactionResponseWithinPipeline,3,79,22,3,1,0.09,20,489,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.pttl,1,86,19,3,1,0.08,35,469,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.incrByFloatWrongValue,1,75,18,3,1,0.06,11,475,0,0.00,0.00
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfaddBinary,1,74,18,3,1,0.07,16,452,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.lcs,1,92,23,5,1,0.08,20,559,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.scard,1,81,18,3,1,0.07,33,462,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.encodeCompleteResponse,0,75,25,5,1,0.06,49,342,1,0.00,0.00
redis.clients.jedis.commands.jedis.HyperLogLogCommandsTest.pfmerge,1,79,19,3,1,0.07,17,461,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.existsMany,1,79,19,3,1,0.07,30,461,0,0.00,0.00
redis.clients.jedis.ACLJedisSentinelPoolTest.customClientName,1,129,24,3,1,0.03,17,820,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lset,1,92,21,3,1,0.08,47,510,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.clientPause,1,68,16,3,1,0.08,35,415,0,0.00,0.00
redis.clients.jedis.commands.jedis.ObjectCommandsTest.objectEncoding,2,87,19,3,1,0.09,24,504,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zremrangeByScoreExclusive,1,81,18,3,1,0.07,31,462,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.killIdString,3,83,18,4,1,0.09,34,512,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.scard,0,64,19,5,1,0.03,33,281,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zremrangeByScoreExclusive,0,63,19,5,1,0.03,31,278,1,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.geohash,2,90,21,3,1,0.07,37,516,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.lastsave,1,64,15,3,1,0.07,11,418,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.msetnx,1,80,19,3,1,0.06,15,478,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setNxExAndGet,0,71,23,6,1,0.03,25,335,1,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.transactionResponse,1,120,24,3,1,0.09,37,650,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setIfExistAndGet,0,73,23,6,1,0.03,27,337,1,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.info,1,68,15,3,1,0.07,13,443,0,0.00,0.00
redis.clients.jedis.ReliableTransactionTest.unwatch,3,99,22,3,1,0.09,33,583,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledHyperLogLogCommandsTest.pfmerge,0,62,20,5,1,0.02,17,281,1,0.00,0.00
redis.clients.jedis.modules.graph.PathTest.testEmptyPath,1,2,1,1,1,1.00,10,6,1,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hincrBy,1,77,18,3,1,0.06,22,456,0,0.00,0.00
redis.clients.jedis.JedisPooledTest.checkCloseableConnections,2,91,23,5,1,0.02,7,557,1,0.00,0.00
redis.clients.jedis.util.JedisClusterCRC16Test.testRedisHashtagGetSlot,0,6,3,1,1,0.20,7,20,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.scriptEvalShaReturnNullValues,1,89,21,3,1,0.07,29,512,0,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.scriptExistsWithBrokenConnection,1,85,19,3,1,0.09,35,483,0,0.00,0.00
redis.clients.jedis.resps.TupleTest.compareNoMatch,1,4,2,2,2,0.08,8,19,1,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.clusterPipelineSortedSet,5,174,41,6,1,0.10,105,856,0,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.functionDumpRestore,1,86,21,3,1,0.08,35,478,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.testEvalshaKeyAndArgWithBinary,4,157,35,5,1,0.07,72,927,0,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hdel,1,90,20,3,1,0.08,32,490,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.clientIdmultipleConnection,2,70,16,3,1,0.09,23,443,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.listWithType,2,75,17,3,1,0.08,24,468,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sdiffstore,1,96,22,3,1,0.07,61,524,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrangebyscoreWithScores,3,94,23,4,1,0.07,57,531,0,0.00,0.00
redis.clients.jedis.JedisPoolTest.closeResourceTwice,2,85,18,3,1,0.05,8,536,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.lrem,0,74,21,5,1,0.03,59,326,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrangeParams,1,104,25,4,1,0.09,43,575,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testHmset,3,124,30,5,1,0.03,61,778,0,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.evalReadonly,1,81,20,3,1,0.06,28,491,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.killAddrString,3,83,18,4,1,0.09,34,512,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.clusterInfo,1,49,14,3,1,0.04,14,355,0,0.00,0.00
redis.clients.jedis.commands.jedis.AccessControlListCommandsTest.aclExcudeSingleCommand,2,81,18,3,1,0.08,32,531,0,0.00,0.00
redis.clients.jedis.JedisPoolTest.securePool,2,102,21,3,1,0.04,9,586,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.pexpireAt,1,82,19,3,1,0.07,30,463,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xautoclaimJustIdBinary,3,117,33,5,1,0.08,27,675,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.echo,1,70,15,3,1,0.08,27,448,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubChannelsWithPattern,2,81,18,3,1,0.06,22,545,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.georadiusReadonlyBinary,1,84,27,7,1,0.06,36,402,1,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.sendBlockingCommandTest,1,72,15,3,1,0.10,28,478,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.clientIdReconnect,2,72,16,3,1,0.10,25,447,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.exists,1,87,20,3,1,0.08,33,471,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testClusterCountKeysInSlot,3,136,31,5,1,0.05,72,815,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.strlen,1,77,19,3,1,0.06,24,456,0,0.00,0.00
redis.clients.jedis.util.JedisURIHelperTest.shouldGetDbFromURIWithCredentials,0,1,1,1,1,1.00,4,7,1,0.00,0.00
redis.clients.jedis.PipeliningTest.testEvalWithBinary,1,83,21,3,1,0.10,14,516,0,0.00,0.00
redis.clients.jedis.PipeliningTest.piplineWithError,1,90,21,3,1,0.09,19,572,0,0.00,0.00
redis.clients.jedis.commands.jedis.MigrateTest.migrateCopy,3,99,21,4,1,0.10,30,539,0,0.00,0.00
redis.clients.jedis.commands.jedis.AccessControlListCommandsTest.aclDryRunBinary,2,78,16,3,1,0.18,19,486,0,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.checkPoolOverflow,1,87,18,3,1,0.04,10,540,1,0.00,0.00
redis.clients.jedis.commands.jedis.ObjectCommandsTest.objectFreq,2,90,19,3,1,0.08,31,540,0,0.00,0.00
redis.clients.jedis.JedisPoolTest.checkResourceWithConfig,1,73,16,2,1,0.06,9,469,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.blmove,0,80,24,5,1,0.03,49,347,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.substr,1,79,19,3,1,0.06,32,475,0,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.functionList,1,107,25,4,1,0.10,52,543,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.subscribeMany,2,80,17,3,1,0.07,26,536,0,0.00,0.00
redis.clients.jedis.ProtocolTest.busyReply,1,4,2,2,1,0.00,10,59,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.functionStatsWithoutRunning,1,87,23,4,1,0.07,28,507,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xclaimWithParams,1,115,31,5,1,0.08,26,644,0,0.00,0.00
redis.clients.jedis.modules.json.PathTest.testPathEquals,0,3,1,1,1,0.11,8,12,1,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.decrBy,1,73,18,3,1,0.06,11,451,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testBinaryEval,3,129,31,5,1,0.03,55,796,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.handleClientOutputBufferLimitForSubscribeTooSlow,2,78,17,3,1,0.06,31,529,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zunionstore,3,95,23,4,1,0.08,41,534,0,0.00,0.00
redis.clients.jedis.commands.jedis.PublishSubscribeCommandsTest.pubSubNumPat,2,81,18,3,1,0.07,20,537,0,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hkeys,1,91,22,3,1,0.06,48,519,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.incrReallyLargeNumbers,0,56,19,5,1,0.01,11,294,1,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.sendBlockingCommandTest,1,78,16,3,1,0.07,30,492,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.lmove,0,77,24,5,1,0.03,35,331,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.mset,0,60,20,5,1,0.02,25,290,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.brpopDoubleWithSleep,1,84,20,4,1,0.06,45,510,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.setAndgetbit,0,79,22,5,1,0.02,13,403,1,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.clusterPipelineHyperLogLog,3,127,32,4,1,0.08,67,741,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zdiffStore,1,92,20,3,1,0.08,36,513,0,0.00,0.00
redis.clients.jedis.exceptions.ExceptionsTest.noScript,3,0,0,0,0,0.00,17,18,0,0.00,0.00
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverToWrongPortWithTimeout,1,62,16,4,1,0.06,20,452,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledHyperLogLogCommandsTest.pfcount,0,58,19,5,1,0.02,17,275,1,0.00,0.00
redis.clients.jedis.commands.jedis.ObjectCommandsTest.objectRefcount,2,83,19,3,1,0.09,27,480,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.sdiff,1,92,22,3,1,0.07,59,518,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xlen,1,81,20,3,1,0.06,16,489,0,0.00,0.00
redis.clients.jedis.TransactionV2Test.transactionResponseWithError,3,96,22,3,1,0.07,28,621,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.blmpopSimple,0,73,24,5,1,0.02,38,346,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrevrangeWithScores,3,90,23,4,1,0.06,47,523,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrevrangeWithScores,2,72,24,6,1,0.02,47,339,1,0.00,0.00
redis.clients.jedis.TransactionV2Test.transactionResponseWithErrorWithGeneralCommand,3,101,23,3,1,0.08,30,626,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lpop,1,93,22,3,1,0.08,45,511,0,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.geosearchstore,3,98,23,4,1,0.09,34,573,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.incrBy,1,73,18,3,1,0.06,11,451,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.incrWrongValue,0,56,19,5,1,0.01,11,294,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zmscore,0,71,22,5,1,0.03,34,327,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zintercard,0,69,20,5,1,0.03,35,290,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.getDel,0,61,20,5,1,0.02,25,289,1,0.00,0.00
redis.clients.jedis.ACLJedisPoolTest.startWithUrlString,2,117,22,3,1,0.05,9,672,1,0.00,0.00
redis.clients.jedis.collections.JedisByteHashMapTest.mapOperations,0,16,3,1,1,0.82,37,49,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.persist,0,68,20,5,1,0.03,31,283,1,0.00,0.00
redis.clients.jedis.commands.jedis.GeoCommandsTest.geosearchNegative,2,80,20,4,1,0.09,31,536,0,0.00,0.00
redis.clients.jedis.resps.ResponsesToStringTest.GeoRadiusResponse,2,8,2,2,1,0.26,14,30,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zinterstore,2,77,24,6,1,0.04,35,348,1,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hgetAll,1,92,22,3,1,0.06,32,524,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrevrank,1,81,18,3,1,0.07,35,462,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.decrWrongValue,1,76,18,3,1,0.06,24,476,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lpos,1,103,22,4,1,0.09,86,530,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.commandInfo,1,83,21,4,1,0.07,35,509,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xtrimWithParams,2,92,22,4,1,0.08,18,523,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.clusterPipelineStringsAndBits,4,152,36,5,1,0.09,88,784,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setAndExpire,0,69,23,6,1,0.03,25,316,1,0.00,0.00
redis.clients.jedis.modules.search.DocumentTest.serialize,1,8,2,2,2,0.92,26,19,1,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.bgrewriteaof,1,61,15,3,1,0.07,14,400,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.sendCommandTest,1,70,15,3,1,0.06,39,452,0,0.00,0.00
redis.clients.jedis.commands.jedis.MigrateTest.nokey,3,89,20,4,1,0.09,28,497,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xdel,1,84,21,3,1,0.06,18,493,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.pexpireTime,0,68,20,5,1,0.03,30,283,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.geosearchstore,2,80,24,6,1,0.05,34,386,1,0.00,0.00
redis.clients.jedis.JedisPoolTest.checkConnectionWithDefaultHostAndPort,2,104,21,3,1,0.04,9,621,1,0.00,0.00
redis.clients.jedis.commands.jedis.TransactionCommandsTest.transactionResponseWithErrorWithGeneralCommand,1,107,23,3,1,0.08,35,651,1,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lrem,1,91,20,3,1,0.08,59,509,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.pexpire,0,71,21,5,1,0.04,38,286,1,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.roleSlave,1,72,17,3,1,0.07,22,464,0,0.00,0.00
redis.clients.jedis.util.JedisURIHelperTest.shouldGetNullUserFromURIWithCredentials,0,2,1,1,1,1.00,5,11,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zincrby,1,93,22,3,1,0.07,41,517,0,0.00,0.00
redis.clients.jedis.modules.graph.UtilsTest.testParamsPrep,0,6,1,1,1,0.30,35,33,0,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.strAlgoLcs,2,68,15,3,1,0.07,21,466,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setAndGet,0,59,20,5,1,0.02,25,287,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.clientInfo,2,73,16,3,1,0.08,23,466,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortingCommandsTest.sortGet,2,97,23,4,1,0.09,68,527,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.setIfNotExistAndGet,0,73,23,6,1,0.03,26,337,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.evalNoArgs,1,81,20,3,1,0.06,26,491,0,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrangestore,1,101,22,4,1,0.08,48,546,0,0.00,0.00
redis.clients.jedis.JedisPooledTest.closeResourceTwice,2,66,18,4,1,0.07,9,456,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.bzpopmax,1,83,27,7,1,0.03,35,388,1,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xtrim,1,84,21,3,1,0.06,16,496,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sadd,0,60,19,5,1,0.02,29,277,1,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.scriptFlushMode,1,93,22,3,1,0.07,27,528,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testJedisClusterTimeoutWithConfig,2,113,25,5,1,0.07,71,694,1,0.00,0.00
redis.clients.jedis.JedisPoolTest.testCloseConnectionOnMakeObject,3,91,19,3,1,0.03,13,620,1,0.00,0.00
redis.clients.jedis.modules.graph.PathTest.testSingleNodePath,2,8,3,1,1,0.37,17,27,1,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.roleSentinel,2,71,17,3,1,0.07,24,477,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterScriptingCommandsTest.testBinaryScriptExists,3,123,31,5,1,0.04,55,767,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testDiscoverNodesAutomaticallyWithSocketConfig,4,96,22,5,1,0.05,69,608,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrandmember,1,104,26,4,1,0.09,63,547,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBinaryValuesCommandsTest.incrByFloat,0,59,20,5,1,0.01,24,297,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.setnx,0,61,20,5,1,0.02,13,293,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.clientListWithClientId,2,80,16,3,1,0.09,23,483,0,0.00,0.00
redis.clients.jedis.commands.jedis.AllKindOfValuesCommandsTest.rename,1,88,19,3,1,0.08,33,488,0,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.killUser,3,80,18,4,1,0.11,30,495,0,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.testHstrLen,1,77,19,3,1,0.06,21,460,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.pipelineWithPubSub,3,118,29,4,1,0.08,61,728,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.incrByFloat,0,58,20,5,1,0.01,11,296,1,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.getEx,1,95,21,4,1,0.09,25,523,0,0.00,0.00
redis.clients.jedis.commands.jedis.ControlCommandsTest.roleMaster,1,72,17,3,1,0.07,20,464,0,0.00,0.00
redis.clients.jedis.resps.TupleTest.compareSameObject,1,2,2,2,2,0.00,4,15,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSetCommandsTest.sscanCount,1,76,24,7,1,0.03,31,343,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zcount,1,85,18,3,1,0.09,35,468,0,0.00,0.00
redis.clients.jedis.commands.jedis.HashesCommandsTest.hincrByFloat,1,80,19,3,1,0.06,22,482,0,0.00,0.00
redis.clients.jedis.commands.jedis.ScriptingCommandsTest.evalBulk,1,81,20,3,1,0.06,28,491,0,0.00,0.00
redis.clients.jedis.PipeliningTest.testEval,1,83,21,3,1,0.09,14,525,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledStringValuesCommandsTest.getEx,0,77,22,6,1,0.05,25,340,1,0.00,0.00
redis.clients.jedis.commands.jedis.FailoverCommandsTest.failoverForceWithoutTimeoutFailFast,2,52,14,4,1,0.07,17,390,0,0.00,0.00
redis.clients.jedis.commands.jedis.BinaryValuesCommandsTest.setex,1,77,19,3,1,0.06,25,456,0,0.00,0.00
redis.clients.jedis.commands.jedis.SentinelCommandsTest.replicas,1,45,14,3,1,0.05,5,353,0,0.00,0.00
redis.clients.jedis.JedisPoolTest.customClientName,2,98,19,3,1,0.04,5,585,1,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.testEval,3,117,29,4,1,0.08,60,736,0,0.00,0.00
redis.clients.jedis.PipeliningTest.testEvalNestedListsWithBinary,1,87,21,3,1,0.10,18,532,0,0.00,0.00
redis.clients.jedis.JedisPooledTest.customClientName,2,86,23,5,1,0.05,5,546,1,0.00,0.00
redis.clients.jedis.util.ByteArrayComparatorTest.testPrefix,0,2,2,1,1,1.00,6,14,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterCommandsTest.testClusterKeySlot,1,51,15,3,1,0.05,20,352,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.blpop,0,76,21,5,1,0.02,55,343,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.geosearch,2,96,27,7,1,0.10,48,451,1,0.00,0.00
redis.clients.jedis.collections.SetFromListTest.equals,0,3,1,1,1,0.00,12,8,0,0.00,0.00
redis.clients.jedis.commands.jedis.BitCommandsTest.testBinaryBitfield,1,76,18,3,1,0.07,15,465,0,0.00,0.00
redis.clients.jedis.PipeliningTest.pipelineBinarySafeHashCommands,1,108,27,3,1,0.09,46,600,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledGeoCommandsTest.geosearchNegative,1,60,20,6,1,0.06,31,355,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledBitCommandsTest.bitposWithNoMatchingBitExist,0,61,21,5,1,0.02,15,277,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledSortedSetCommandsTest.zrevrank,0,63,19,5,1,0.03,35,278,1,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledAllKindOfValuesCommandsTest.scanMatch,1,76,24,7,1,0.04,39,342,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClusterBinaryValuesCommandsTest.testKeys,3,128,33,5,1,0.03,56,794,0,0.00,0.00
redis.clients.jedis.commands.jedis.SentinelCommandsTest.myIdSentinels,1,50,15,3,1,0.05,14,364,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.lindex,0,69,21,5,1,0.02,33,303,1,0.00,0.00
redis.clients.jedis.commands.jedis.VariadicCommandsTest.lpush,1,87,20,3,1,0.07,32,503,0,0.00,0.00
redis.clients.jedis.commands.jedis.MigrateTest.migrateEmptyParams,3,98,21,4,1,0.09,30,537,0,0.00,0.00
redis.clients.jedis.commands.unified.pooled.PooledListCommandsTest.llen,0,64,19,5,1,0.03,31,281,1,0.00,0.00
redis.clients.jedis.ShardedPipelineTest.shardedPipelineSync,3,102,27,4,1,0.07,24,666,1,0.00,0.00
redis.clients.jedis.JedisClusterWithoutSetupTest.uselessStartNodes,0,22,7,3,1,0.00,1,206,0,0.00,0.00
redis.clients.jedis.ClusterPipeliningTest.testEvalKeyAndArgWithBinary,3,129,31,4,1,0.09,71,777,0,0.00,0.00
redis.clients.jedis.commands.jedis.StreamsCommandsTest.xautoclaimJustId,3,114,32,5,1,0.07,25,651,0,0.00,0.00
redis.clients.jedis.commands.jedis.SetCommandsTest.spop,1,96,24,3,1,0.07,35,522,0,0.00,0.00
redis.clients.jedis.ACLJedisSentinelPoolTest.initializeWithNotMonitoredMasterNameShouldThrowException,0,73,18,3,1,0.06,17,486,1,0.00,0.00
redis.clients.jedis.commands.jedis.StringValuesCommandsTest.getSet,1,77,18,3,1,0.06,13,473,0,0.00,0.00
redis.clients.jedis.JedisClusterTest.testSetClientName,4,121,26,5,1,0.07,72,732,1,0.00,0.00
redis.clients.jedis.commands.jedis.SortedSetCommandsTest.zrevrangeByLexBinary,1,84,20,3,1,0.06,37,491,0,0.00,0.00
redis.clients.jedis.ShardedConnectionTest.checkPoolWhenJedisIsBroken,2,111,28,5,1,0.03,18,681,1,0.00,0.00
redis.clients.jedis.commands.jedis.ClientCommandsTest.clientUnblock,2,91,19,3,1,0.08,28,545,0,0.00,0.00
redis.clients.jedis.commands.jedis.ListCommandsTest.lpush,1,77,18,3,1,0.06,29,456,0,0.00,0.00
