TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
org.pitest.ant.PitestTaskTest.shouldPassExcludedMethodsOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.tooling.JarCreatingJarFinderTest.shouldAddPITToTheBootClassPath,1,8,2,2,2,0.17,17,45,1,0.00,0.00
org.pitest.maven.PitMojoTest.testThrowsMojoFailureExceptionWhenSurvivingMutantsAboveThreshold,1,77,3,1,1,0.11,52,278,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutatorTest.describesMutationsToPrimitiveBooleans,1,135,32,13,7,0.02,38,478,1,0.00,0.00
org.pitest.mutationtest.build.InterceptorParametersTest.shouldReturnListsOfStringsWhenPresent,1,1,1,1,1,1.00,7,9,1,0.00,0.00
org.pitest.classinfo.ClassInfoTest.shouldReportWhenClassIsNotSynthetic,3,7,3,2,2,0.63,9,52,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFEQ_EQUAL_T,3,183,38,13,7,0.06,124,673,1,0.00,0.00
org.pitest.mutationtest.mocksupport.JavassistInterceptorTest.shouldNotReplaceRequestedClassWithMutantWhenNoMutantIsSet,3,15,7,6,6,0.44,23,90,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesOldDefaultsGroup,0,14,9,3,3,0.35,7,37,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.MethodInfoTest.isVoidShouldReturnTrueWhenMethodIsVoid,0,3,1,1,1,0.67,3,9,1,0.00,0.00
org.pitest.mutationtest.report.xml.XMLReportListenerTest.shouldOutputFullMutationMatrixWhenEnabled,3,21,4,2,1,0.03,15,75,1,0.00,0.00
org.pitest.mutationtest.MutationResultTest.shouldReturnNameOfKillingTestWhenKnown,1,2,1,1,1,0.50,3,6,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTotalsTest.shouldCorrectlyCalculateMutationsCoverageWhenAllMutationsDetected,1,3,1,1,1,1.00,6,13,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.TryWithResourcesFilterTest.filtersMultiResourceTries,0,63,16,3,3,0.02,39,204,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassAvoidCallsOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesRETURN_VALS,0,8,3,3,3,0.42,6,31,1,0.00,0.00
org.pitest.simpletest.SignatureEqualityStrategyTest.shouldConsiderSameMethodEqual,0,3,2,2,2,0.11,31,9,0,0.00,0.00
org.pitest.util.GlobTest.shouldFindExactMatches,1,2,1,1,1,0.06,4,23,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutatorTest.shouldReplaceHasIF_ICMPLTWithHasIF_ICMPGE,2,182,37,13,7,0.06,113,672,1,0.00,0.00
org.pitest.coverage.CoverageDataTest.shouldProvideAccessToClassData,1,2,2,1,1,0.50,10,16,1,0.00,0.00
org.pitest.plugin.FeatureParserTest.shouldParseFeatureNameWhenNoConfig,0,10,3,2,2,0.06,5,40,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassThreadsOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.plugin.FeatureSelectorTest.shouldSelectFeaturesThatAreOnByDefault,1,13,3,2,2,0.08,8,48,1,0.00,0.00
org.pitest.mutationtest.build.intercept.annotations.ExcludedAnnotationInterceptorTest.shouldFilterMethodsWithGeneratedAnnotation,0,18,4,2,2,0.31,14,58,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutatorTest.shouldProvideAMeaningfulName,1,2,1,1,1,0.50,3,3,1,0.00,0.00
org.pitest.maven.report.ReportSourceLocatorTest.testCouldNotListdirectories,1,1,1,1,1,0.00,13,20,1,0.00,0.00
org.pitest.mutationtest.config.PluginServicesTest.shouldListAllTypesOfFeature,0,40,23,12,3,0.04,3,124,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.EnumConstructorTest.doesNotFilterMutantsInNonEnumConstructors,0,8,2,2,2,0.25,34,19,0,0.00,0.00
org.pitest.coverage.CoverageDataTest.shouldReportNumberOfCoveredLinesWhenNoneCovered,1,4,2,1,1,0.14,8,21,1,0.00,0.00
org.pitest.mutationtest.DetectionStatusTest.shouldConsiderMemoryErrorsAsDetected,0,1,1,1,1,1.00,2,1,1,0.00,0.00
org.pitest.aggregate.DataLoaderTest.testLoadMutationSnippet,1,16,3,1,1,0.12,19,92,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldDefaultMutationUnitSizeToCorrectValue,1,9,3,1,1,0.01,20,276,1,0.00,0.00
org.pitest.mutationtest.report.html.PackageSummaryDataTest.shouldSortByPackageName,1,2,1,1,1,0.00,7,11,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutatorTest.shouldReplaceMethodsReturningArraysMatchingArgumentType,2,183,36,13,7,0.06,108,666,1,0.00,0.00
org.pitest.mutationtest.build.intercept.annotations.ExcludedAnnotationInterceptorTest.shouldFilterAllMutationsForClassesWithGeneratedAnnotation,0,7,2,2,2,0.53,12,33,1,0.00,0.00
org.pitest.classinfo.RepositoryTest.shouldReportSuperClassAsObjectWhenNoneDeclared,1,8,2,1,1,0.03,8,42,1,0.00,0.00
org.pitest.mutationtest.tooling.JarCreatingJarFinderTest.shouldSetCanRedefineClasses,1,8,2,2,2,0.17,19,45,1,0.00,0.00
org.pitest.classpath.CompoundClassPathRootTest.shouldReturnNamesOfAllClassesKnownByChildren,1,8,3,2,2,0.00,8,33,1,0.00,0.00
org.pitest.sequence.Context1Test.obeysHashCodeEqualsContract,0,2,1,1,1,0.00,5,7,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTotalsTest.shouldCorrectlyCalculateTestStrengthWhenAllMutationsWithNoCoverage,1,2,1,1,1,1.00,5,11,1,0.00,0.00
org.pitest.junit.JUnitCustomRunnerTestUnitFinderTest.excludesRunnersWhenRequested,3,8,3,3,2,0.41,15,36,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.InlinedFinallyBlockFilterTest.filtersMutantsInTryCatchFinallySamples,0,54,17,3,3,0.02,55,196,1,0.00,0.00
org.pitest.simpletest.EqualitySetTest.toCollectionShouldReturnAllMembers,0,0,0,0,0,0.00,22,0,0,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesExcludedRunners,2,69,2,1,1,0.08,55,208,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFGT_ORDER_F,3,183,38,13,7,0.06,125,673,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.RecordFilterTest.mutatesCustomHashCodeMethods,0,28,4,2,2,0.06,41,78,1,0.00,0.00
org.pitest.classpath.ArchiveClassPathRootTest.getResourceShouldReturnURLForAKnownResource,1,3,1,1,1,0.43,4,17,1,0.00,0.00
org.pitest.mutationtest.verify.DefaultBuildVerifierTest.shouldNotThrowAnErrorWhenNoClassesFound,1,3,1,1,1,0.71,9,8,1,0.00,0.00
org.pitest.mutationtest.build.TestInfoPriorisationComparatorTest.shouldFavourTestsThatDirectlyTestTargetOverFasterTestsThatDontByApplyingATimeWeighting,1,4,1,1,1,0.00,16,10,1,0.00,0.00
org.pitest.functional.FCollectionTest.shouldSplitCollectionIntoManyBucketsWhenListManyTimesGreaterThanBucketSize,0,1,1,1,1,1.00,9,14,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.TryWithResourcesFilterTest.filtersMultiResourceTriesCurrentCompiler,0,62,16,3,3,0.02,23,198,1,0.00,0.00
org.pitest.mutationtest.config.PathNamePredicateTest.shouldNotMatchRootsWithNonMatchingNames,1,3,1,1,1,0.40,4,8,1,0.00,0.00
org.pitest.mutationtest.build.intercept.staticinitializers.StaticInitializerInterceptorTest.shouldNotMarkMutationsInOverriddenMethodsNotInvolvedInStaticInit,0,29,4,2,2,0.06,34,77,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnOfBooleanNullToTrue,2,183,38,13,7,0.06,108,668,1,0.00,0.00
org.pitest.mutationtest.commandline.CommaAwareArgsProcessorTest.parseArgs[3],1,4,1,1,1,0.19,12,39,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BooleanTrueReturnValsMutatorTest.mutatesReturnFalseToReturnTrue,2,184,38,13,7,0.06,110,658,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIFGE_ORDER_T,3,183,38,13,7,0.06,124,673,1,0.00,0.00
org.pitest.dependency.IgnoreCoreClassesTest.shouldIgnoreJUnitClasses,3,14,7,5,3,0.05,9,64,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.InlinedFinallyBlockFilterTest.combinesMutationsInSimpleFinallyBlocks,0,54,17,3,3,0.02,50,196,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.MathMutatorTest.shouldReplaceLongModulusWithMultiplication,2,180,38,13,7,0.06,109,642,1,0.00,0.00
org.pitest.mutationtest.build.intercept.equivalent.EquivalentReturnMutationFilterTest.filtersEquivalentPrimitiveBooleanMutants,0,62,21,4,3,0.04,36,195,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitTableSwitchInsnToChild,1,4,1,1,1,0.00,15,18,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.MethodInfoTest.getDescriptionReturnsQualifiedMethodName,1,5,2,1,1,0.60,8,19,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTestSummaryDataTest.shouldReturnCorrectNumberOfLinesCoveredWhenCombiningResultsForDifferentClasses,1,16,2,1,1,0.38,13,59,1,0.00,0.00
org.pitest.classinfo.ClassNameTest.shouldTreatSameClassNameAsEqual,0,3,1,1,1,0.96,5,28,1,0.00,0.00
org.pitest.mutationtest.report.xml.XMLReportListenerTest.shouldEscapeNullBytes,3,20,3,2,1,0.03,13,73,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseCommaSeparatedListOfExcludedMethods,1,9,3,1,1,0.01,20,276,1,0.00,0.00
org.pitest.TestJUnitConfiguration.shouldFindTestsInClassWithASuiteMethod,3,49,16,9,5,0.03,12,220,0,0.00,0.00
org.pitest.mutationtest.build.MutationDiscoveryTest.shouldFilterMutantsInTryFinallyCompiledWithAspectJ,3,265,71,15,5,0.04,20,780,0,0.00,0.00
org.pitest.aggregate.ReportAggregatorBuilderTest.testSourceCodeDirectories_withNull,0,4,2,1,1,0.38,6,21,1,0.00,0.00
org.pitest.mutationtest.build.MutationTestBuilderTest.shouldCreateSingleUnitPerClassWhenUnitSizeIsZero,3,10,3,2,1,0.45,22,61,1,0.00,0.00
org.pitest.mutationtest.config.SettingsFactoryTest.shouldThrowErrorWhenRequestedListenerNotKnown,1,21,7,4,1,0.14,6,49,1,0.00,0.00
org.pitest.mutationtest.report.csv.CSVReportListenerTest.shouldOutputKillingTestWhenOneFound,3,7,3,2,1,0.52,13,34,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesRETURNSGroup,0,12,7,3,3,0.37,7,35,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidAssertsMethodAdapterTest.shouldForwardVisitParameterAnnotationToChild,1,0,0,0,0,0.00,13,3,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.ReturnValuesMutatorTest.shouldMutateReturnOfPrimitiveBooleanFalseToTrue,2,179,37,13,7,0.06,110,666,1,0.00,0.00
org.pitest.plugin.FeatureSelectorTest.shouldSelectFeaturesThatAreOffByDefault,1,13,3,2,2,0.08,7,48,1,0.00,0.00
org.pitest.functional.FCollectionTest.shouldReturnEmptyListWhenFilteredOnFalse,0,5,2,2,1,0.36,5,11,1,0.00,0.00
org.pitest.mutationtest.config.CompoundTestListenerTest.shouldCallOnRunEndForAllChildren,1,1,1,1,1,1.00,7,7,1,0.00,0.00
org.pitest.mutationtest.build.intercept.equivalent.EquivalentReturnMutationFilterTest.filtersEquivalentBoxedBooleanMutants,0,70,22,4,3,0.04,36,216,0,0.00,0.00
org.pitest.coverage.codeassist.LineMapperTest.shouldI,1,23,6,4,3,0.02,25,148,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldNotReplaceIFEQ_ORDER_T,2,128,33,13,7,0.02,41,480,1,0.00,0.00
org.pitest.dependency.IgnoreCoreClassesTest.shouldNotIgnoreOtherPackages,3,14,7,5,3,0.05,6,64,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesFALSE_RETURNS,0,8,3,3,3,0.42,6,31,1,0.00,0.00
org.pitest.maven.PitMojoTest.testEmptyMutatorIsIgnored,1,3,1,1,1,0.29,39,15,0,0.00,0.00
org.pitest.plugin.FeatureSettingTest.shouldReturnSingleValuesWhenSupplied,1,2,1,1,1,0.86,4,13,1,0.00,0.00
org.pitest.maven.PathToJavaClassConverterTest.shouldConvertFilesWithDotInPath,0,3,1,1,1,0.64,3,11,1,0.00,0.00
org.pitest.mutationtest.build.MutationTestUnitTest.shouldReportPriorityBasedOnNumberOfMutations,4,1,1,1,1,1.00,12,33,1,0.00,0.00
org.pitest.mutationtest.report.csv.CSVReportListenerTest.shouldOutputNoneWhenNoKillingTestFound,3,7,3,2,1,0.52,13,34,1,0.00,0.00
org.pitest.mutationtest.incremental.IncrementalAnalyserTest.shouldStartPreviousKilledMutationsAtAStatusOfKilledWhenNeitherClassHasChangedNorTestHasChangedForAtLeastOneKillingTest,1,12,2,2,1,0.25,58,61,1,0.00,0.00
org.pitest.maven.report.PitReportMojoTest.testNonReadableReportsDirectory,0,1,1,1,1,1.00,8,23,1,0.00,0.00
org.pitest.mutationtest.incremental.ObjectOutputStreamHistoryStoreTest.shouldRecordAndRetrieveResults,2,13,3,2,1,0.42,25,78,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseMaximumAllowedSurvivingMutants,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutatorTest.shouldRemoveNonVoidMethodCallReturningByteType,2,184,36,13,7,0.06,107,665,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassTimeoutConstsOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.ArgumentPropagationMutatorTest.shouldReplaceMethodCallWithLongArgument,2,181,36,13,7,0.06,105,660,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.experimental.SwitchMutatorTest.shouldSwapFirstCaseWithDefaultForEnum,2,182,36,13,7,0.06,111,661,1,0.00,0.00
org.pitest.TestJUnitConfiguration.shouldSkipAllMethodsAnnotatedWithIgnore,2,81,24,10,5,0.01,12,332,0,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesJavaExecutable,2,69,2,1,1,0.08,54,208,1,0.00,0.00
org.pitest.TestJUnitConfiguration.shouldCallBeforeAndAfterMethodsEligableForBothJUnit3And4OnlyOnce,2,77,24,10,5,0.01,18,326,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.blocks.BlockTrackingMethodDecoratorTest.shouldForwardVisitJumpInsnToChild,1,9,4,2,2,0.00,11,84,1,0.00,0.00
org.pitest.plugin.export.MutantExportInterceptorTest.shouldWriteDisassembledOriginalBytecodeToDisk,1,9,2,2,2,0.52,17,52,1,0.00,0.00
org.pitest.junit.adapter.AdaptingRunListenerTest.shouldReportIgnoredTestsAsSkipped,2,2,2,2,2,0.40,9,16,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.min,2,162,36,13,7,0.06,113,615,1,0.00,0.00
org.pitest.functional.FCollectionTest.shouldApplyFlatMapToAllItems,0,3,1,1,1,0.27,8,11,1,0.00,0.00
org.pitest.mutationtest.tooling.MutationCoverageReportTest.shouldNotReportErrorWhenNoMutationsFoundAndFlagNotSet,5,132,55,15,8,0.09,27,495,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.TestGregorMutater.shouldNotMutateCodeGeneratedByCompilerToImplementEnums,1,226,73,16,7,0.02,38,762,1,0.00,0.00
org.pitest.mutationtest.engine.LocationTest.shouldSortInConsistantOrder,0,9,2,2,2,0.49,8,47,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.clearBitLambda,2,168,36,13,7,0.06,113,650,1,0.00,0.00
org.pitest.maven.report.generator.XMLReportGeneratorTest.testName,1,1,1,1,1,1.00,5,2,1,0.00,0.00
org.pitest.functional.FArrayTest.shouldApplyFlatMapToAllItems,0,3,1,1,1,0.30,6,10,1,0.00,0.00
org.pitest.testapi.execute.MultipleTestGroupTest.shouldExecuteAllChildren,2,2,2,2,1,0.67,9,23,1,0.00,0.00
org.pitest.maven.report.ReportSourceLocatorParamaterizedTest.test[4: reportSourceLocator(isDirectory: false; directoryName: "20150304"; canWrite: true; shouldBeValid: false)],0,0,0,0,0,0.00,9,0,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.MethodInfoTest.takesNoParametersShouldReturnTrueWhenMethodTakesNoParameters,0,2,1,1,1,1.00,4,8,1,0.00,0.00
org.pitest.functional.prelude.PreludeTest.printToShouldPrintValueToStream,0,1,1,1,1,1.00,5,1,1,0.00,0.00
org.pitest.mutationtest.MutationStatusMapTest.shouldCreateResultsForAllMutations,2,5,2,1,1,0.31,13,19,1,0.00,0.00
org.pitest.maven.PitMojoTest.testEmptyIncludedTestMethodIsIgnored,1,3,1,1,1,0.29,39,15,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesNULL_RETURNS,0,8,3,3,3,0.42,6,31,1,0.00,0.00
org.pitest.mutationtest.incremental.IncrementalAnalyserTest.shouldStartPreviousKilledMutationsAtAStatusOfNotStartedWhenTestHasChanged,1,13,2,2,1,0.23,43,62,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldReplaceIF_ACMPEQ_EQUAL_F,3,183,38,13,7,0.06,125,673,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassHistoryOutputLocationToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.RecordFilterTest.mutatesCustomEqualsMethods,0,28,4,2,2,0.06,41,78,1,0.00,0.00
org.pitest.coverage.CoverageResultTest.shouldCalculateCorrectNumberOfCoveredBlocksWhenNoneCovered,1,1,1,1,1,1.00,4,7,1,0.00,0.00
org.pitest.ant.PitestTaskTest.shouldPassIncludedGroupsOptionToJavaTask,1,12,1,1,1,0.56,13,47,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigDecimalMutatorTest.subtractLambda,2,170,36,13,7,0.06,109,672,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidAssertsMethodAdapterTest.shouldForwardVisitAnnotationCallsToChild,1,0,0,0,0,0.00,11,3,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigDecimalMutatorTest.add,2,162,36,13,7,0.06,109,615,1,0.00,0.00
org.pitest.plugin.FeatureParserTest.shouldEnableFeaturesStartingWithPlus,0,11,3,2,2,0.09,6,41,1,0.00,0.00
org.pitest.mutationtest.config.DefaultCodePathPredicateTest.shouldNotTreatJarFilesAsCode,1,3,1,1,1,0.50,5,7,1,0.00,0.00
org.pitest.simpletest.SignatureEqualityStrategyTest.shouldConsiderDifferentlyNamedMethodsNotEqual,0,3,2,2,2,0.11,31,9,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.MethodInfoTest.isConstructorShouldReturnTrueWhenMethodIsConstructor,0,3,1,1,1,0.67,3,9,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteIteratorLoopFilterTest.shouldNotFindInfiniteLoopInHandCodedInteratorLoop,0,38,14,3,3,0.13,32,121,1,0.00,0.00
org.pitest.maven.ScmStatusTest.shouldMapTheStringAddedToTheRightScmFileStatus,0,1,1,1,1,1.00,2,1,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidAssertsMethodAdapterTest.shouldForwardVisitIincInsnToChild,1,0,0,0,0,0.00,12,3,0,0.00,0.00
org.pitest.maven.MojoToReportOptionsConverterTest.testParsesEngineWhenSet,2,69,2,1,1,0.08,54,208,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldCreateTimestampedReportsByDefault,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.classinfo.ClassNameTest.getPackageShouldReturnEmptyPackageWhenClassInPackageDefault,0,4,1,1,1,0.76,2,32,1,0.00,0.00
org.pitest.mutationtest.config.SettingsFactoryTest.shouldDescribeActiveFeatures,1,49,25,12,3,0.18,10,157,1,0.00,0.00
org.pitest.mutationtest.MutationStatusMapTest.shouldReturnUnRunMutationsWhenSomePresent,1,5,1,1,1,0.67,9,11,1,0.00,0.00
org.pitest.plugin.FeatureParserTest.shouldParseFeatureNameWhenTrailingWhitespace,0,10,3,2,2,0.06,5,40,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.GregorMutationEngineTest.shouldReportNamesOfSuppliedMutators,2,82,37,7,3,0.07,8,235,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutatorTest.shouldReplaceIntegerMinus2WithMinus1,2,178,36,13,7,0.06,109,675,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitLocalVariableToChild,1,3,1,1,1,0.00,18,13,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.config.MutatorTest.providesCONSTRUCTOR_CALLS,0,8,3,3,3,0.42,6,31,1,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseMutationEnigne,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.testapi.execute.TestPitest.shouldReportFailureWhenThrownExceptionDifferentFromExpectedException,6,32,12,7,5,0.13,147,128,1,0.00,0.00
org.pitest.maven.report.ReportSourceLocatorParamaterizedTest.test[1: reportSourceLocator(isDirectory: true; directoryName: "20150304"; canWrite: false; shouldBeValid: false)],0,0,0,0,0,0.00,9,0,0,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NonVoidMethodCallMutatorTest.shouldRemoveNonVoidMethodCallReturningCharType,2,187,36,13,7,0.06,107,674,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigIntegerMutatorTest.mutliply,2,162,36,13,7,0.06,109,615,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldForwardVisitMultiANewArrayInsnToChild,1,3,1,1,1,0.00,12,14,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldNotReplaceIFGE_EQUAL_F,2,128,33,13,7,0.02,41,480,1,0.00,0.00
org.pitest.mutationtest.build.DefaultTestPrioritiserTest.shouldPrioritiseTestsByExecutionTime,1,7,2,1,1,0.04,18,30,1,0.00,0.00
org.pitest.mutationtest.engine.MutationDetailsTest.shouldDefaultFilenameWhenNoneKnown,2,6,3,2,2,0.85,24,50,1,0.00,0.00
org.pitest.classinfo.TestToClassMapperTest.shouldMapTestsPrefixedWithTestToTesteeWhenTesteeExists,2,4,2,1,1,0.47,10,29,1,0.00,0.00
org.pitest.mutationtest.build.intercept.javafeatures.TryWithResourcesFilterTest.doesNotFilterProgrammerAddedCloseCalls,0,50,16,3,3,0.03,39,174,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.PrimitiveReturnMutatorTest.mutatesReturnToReturn0ForShorts,2,183,38,13,7,0.06,107,656,0,0.00,0.00
org.pitest.mutationtest.MutationStatusMapTest.shouldSetStatusToUncoveredWhenMutationHasNoTests,2,13,2,1,1,0.48,17,33,1,0.00,0.00
org.pitest.mutationtest.statistics.MutationStatisticsPrecursorTest.shouldReportNumberOfSurvivingMutantsWhenNoneSurvive,2,36,6,2,1,0.14,11,88,1,0.00,0.00
org.pitest.coverage.TestInfoTest.shouldObeyHashcodeEqualsContract,0,4,2,2,2,0.00,4,15,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutatorTest.shouldMutateDReturnsOfAnyNonZeroValueToInverseOfOnePlusTheValue,2,187,40,13,7,0.06,109,674,1,0.00,0.00
org.pitest.junit.JUnitCustomRunnerTestUnitFinderTest.shouldFindTheoryTestViaMethodNameTest,3,32,9,5,4,0.09,17,132,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.BigDecimalMutatorTest.plusLambda,2,178,37,13,7,0.06,113,661,1,0.00,0.00
org.pitest.mutationtest.report.html.MutationTestSummaryDataTest.shouldReturnCorrectNumberOfFilesWhenOneClassAnalysedInTwoUnits,1,16,2,1,1,0.38,15,59,1,0.00,0.00
org.pitest.sequence.MatchTest.alwaysShouldAlwaysMatch,0,4,2,1,1,0.50,4,8,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.RemoveConditionalMutatorTest.shouldNotReplaceIFLT_EQUAL_T,2,128,33,13,7,0.02,41,480,1,0.00,0.00
org.pitest.testapi.execute.TestPitest.shouldBeAbleToCallStaticTestMethods,6,32,12,7,5,0.13,145,128,1,0.00,0.00
org.pitest.TestJUnitConfiguration.shouldCallSingleStringArgumentsConstructorWithTestName,2,77,24,10,5,0.01,16,326,0,0.00,0.00
org.pitest.mutationtest.commandline.OptionsParserTest.shouldParseMaxDepenencyDistance,1,9,3,1,1,0.01,18,276,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutatorTest.shouldReplaceIFNONNULLWithIFNULL,2,181,37,13,7,0.06,113,650,1,0.00,0.00
org.pitest.mutationtest.build.intercept.timeout.InfiniteForLoopFilterFactoryTest.shouldNotFindInfiniteLoopsInForLoopWithNonConditionalIncrementInLoop,0,52,15,3,3,0.09,32,161,1,0.00,0.00
org.pitest.mutationtest.engine.gregor.AvoidStringSwitchedMethodAdapterTest.shouldRenableMutationsWhenMethodVisitEnds,1,2,1,1,1,0.43,9,10,1,0.00,0.00
org.pitest.sequence.SequenceQueryTest.contextBranchesWithAnd,0,39,16,1,1,0.15,19,125,1,0.00,0.00
